business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
unique 365,Bakery and Cake Shop,Cake shop,Cake shop,425303,Maharashtra circle,Aurangabad Region,Bhusaval Division,"Bidgaon B.O, Devgaon B.O, Adavad S.O",+91 94030 97060,N/A,4.5,94.0,"Navi peth, near icha purti ganpati mandir, Forest Colony, Jaikisan Wadi, Jalgaon, Maharashtra 425001","Forest Colony, Jaikisan Wadi",21.012917299999998,75.5656618,ChIJWXLvZKQP2TsRln-VtAZbpcs,https://www.google.com/maps/place/?q=place_id:ChIJWXLvZKQP2TsRln-VtAZbpcs,part_140,2026-09-22 06:00:16,360
kaka'zz Baking Room,Bakery and Cake Shop,Cafe,"Cafe, Coffee store, Fast food restaurant, Pizza restaurant, Restaurant, Sandwich shop",425303,Maharashtra circle,Aurangabad Region,Bhusaval Division,"Bidgaon B.O, Devgaon B.O, Adavad S.O",+91 89567 44991,N/A,4.5,170.0,"PVR UTSAV CINEMA Basement, Parking Area, Kaka'zz Baking Room, Shop No.1, Lower Ground Floor, Natwar Mall, Navi Peth, Jalgaon, Maharashtra 425001","Navi Peth, Jaikisan Wadi",21.015379,75.5655417,ChIJDRB7Yk4O2TsRrXE4RtvMeaM,https://www.google.com/maps/place/?q=place_id:ChIJDRB7Yk4O2TsRrXE4RtvMeaM,part_140,2026-09-22 06:00:16,361
Celebration The Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,425303,Maharashtra circle,Aurangabad Region,Bhusaval Division,"Bidgaon B.O, Devgaon B.O, Adavad S.O",+91 94235 74560,N/A,3.8,5.0,"Shop No 6, Ruby Park, Mahabal, Samata Nagar, Jalgaon, Maharashtra 425002","Mahabal, Samata Nagar",20.9874501,75.5554161,ChIJMbSCOG8P2TsRH0-3Lo96J50,https://www.google.com/maps/place/?q=place_id:ChIJMbSCOG8P2TsRH0-3Lo96J50,part_140,2026-09-22 06:00:16,362
SD Bakes - Pure Veg Cake Shop & Bakery,Bakery and Cake Shop,Cake shop,"Cake shop, Bakery and Cake Shop, Cupcake shop, Dessert shop, Pastry shop, Wedding bakery, Wholesale bakery",425303,Maharashtra circle,Aurangabad Region,Bhusaval Division,"Bidgaon B.O, Devgaon B.O, Adavad S.O",+91 84462 66556,https://sdbakes.com/,5.0,42.0,"SD Bakes, Circular Rd, Chaitanyawadi, Buldhana, Maharashtra 443001",Chaitanyawadi,20.5263259,76.1804003,ChIJz726xRwf2jsRU8MIM2emBC4,https://www.google.com/maps/place/?q=place_id:ChIJz726xRwf2jsRU8MIM2emBC4,part_140,2026-09-22 06:00:16,363
Manjeet Bakers,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,425303,Maharashtra circle,Aurangabad Region,Bhusaval Division,"Bidgaon B.O, Devgaon B.O, Adavad S.O",+91 98908 02028,N/A,4.3,15.0,"Navi Peth, Jaikisan Wadi, Jalgaon, Maharashtra 425001","Navi Peth, Jaikisan Wadi",21.0127213,75.5655728,ChIJEYQbbDwP2TsR0UjkYspTKX8,https://www.google.com/maps/place/?q=place_id:ChIJEYQbbDwP2TsR0UjkYspTKX8,part_140,2026-09-22 06:00:17,364
Yummy Creations,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,425303,Maharashtra circle,Aurangabad Region,Bhusaval Division,"Bidgaon B.O, Devgaon B.O, Adavad S.O",+91 94222 82256,https://instagram.com/yummy_creations_jalgaon?igshid=MzNlNGNkZWQ4Mg==,4.3,9.0,"Shop No: 6, Radakrushna Apartment, near axis atm, Ganesh Colony, Jalgaon, Maharashtra 425001",Ganesh Colony,21.0105181,75.55016069999999,ChIJAdk7b8cP2TsRXIaRdoTn4yM,https://www.google.com/maps/place/?q=place_id:ChIJAdk7b8cP2TsRXIaRdoTn4yM,part_140,2026-09-22 06:00:17,365
SHREE SAI CAKE WALE,Bakery and Cake Shop,Cake shop,Cake shop,425304,Maharashtra Circle,Aurangabad Region,Bhusaval Division,"Bhalod S.O (Jalgaon), Anjale B.O, Borkheda B.O",+91 73918 40332,N/A,4.7,,"SHOP NO 18 WAGHULADE COMPLEX, Faizpur, Maharashtra 425503",Shriram Peth,21.1657153,75.8597642,ChIJx6o9ktut2TsRri5SEMVPjoo,https://www.google.com/maps/place/?q=place_id:ChIJx6o9ktut2TsRri5SEMVPjoo,part_140,2026-09-22 06:01:01,4694
Sai cake shop,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,425304,Maharashtra Circle,Aurangabad Region,Bhusaval Division,"Bhalod S.O (Jalgaon), Anjale B.O, Borkheda B.O",N/A,N/A,3.0,,"Hanuman mandir chya, mage yewale, vada, Mahelkhedi, Maharashtra 425301","mage yewale, vada",21.209269199999998,75.6742247,ChIJXctnNHQB2TsR6es_ptypWQU,https://www.google.com/maps/place/?q=place_id:ChIJXctnNHQB2TsR6es_ptypWQU,part_140,2026-09-22 06:01:01,4695
RANA BAKERY - Best Bakery In Nandura | Best Cake Shop In Nandura | Best Cookies In Nandura,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,425304,Maharashtra Circle,Aurangabad Region,Bhusaval Division,"Bhalod S.O (Jalgaon), Anjale B.O, Borkheda B.O",+91 94221 27451,N/A,4.4,,"Dwarka complex, railway station road, Nandura, Maharashtra 443404",Qureshi Nagar,20.835837599999998,76.4588644,ChIJow0SWnbj2TsR1uj4vPV7YWo,https://www.google.com/maps/place/?q=place_id:ChIJow0SWnbj2TsR1uj4vPV7YWo,part_140,2026-09-22 06:01:01,4696
Bombay Bakery,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,425304,Maharashtra Circle,Aurangabad Region,Bhusaval Division,"Bhalod S.O (Jalgaon), Anjale B.O, Borkheda B.O",N/A,N/A,4.7,,"Jagdamba Mata Marg, Jalalpura, Lakkad Ganj, Khamgaon, Maharashtra 444303","Jalalpura, Lakkad Ganj",20.7043508,76.5672104,ChIJcW_WxiBR1zsR2dxFt8SnTVc,https://www.google.com/maps/place/?q=place_id:ChIJcW_WxiBR1zsR2dxFt8SnTVc,part_140,2026-09-22 06:01:01,4697
