business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Hotel Laxmi,Restaurant Chains,Restaurant,Restaurant,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 93223 81001,N/A,3.6,,"Gabhanawadi, Maharashtra 422620",422622,19.440737199999997,74.1909478,ChIJg02Ps8sC3TsRW0PxdXMunFc,https://www.google.com/maps/place/?q=place_id:ChIJg02Ps8sC3TsRW0PxdXMunFc,part_138,2026-09-22 06:00:19
JD's Biryani House,Restaurant Chains,Biryani restaurant,Biryani restaurant,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 99758 26546,N/A,4.3,,"Akole Bypass Rd, MSEB Power Sub-Station, Laxmi Nagar, Sangamner, Maharashtra 422605","MSEB Power Sub-Station, Laxmi Nagar",19.5825951,74.19960499999999,ChIJyyTlLG0B3TsRgxwcskfxdNU,https://www.google.com/maps/place/?q=place_id:ChIJyyTlLG0B3TsRgxwcskfxdNU,part_138,2026-09-22 06:00:19
Under The Sky,Restaurant Chains,Restaurant,"Restaurant, Banquet hall, Bar, Sports club",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 217 299 1374,N/A,4.4,,"Renuka Nagar Rd, opp. Indian Model International School, near VivekAnanda Kendra, Bank Colony, Dnyaneshwar Nagar, Vishnupuri, Jule, Solapur, Maharashtra 413004","Bank Colony, Dnyaneshwar Nagar, Vishnupuri, Jule",17.6219634,75.912425,ChIJ535mOiHZxTsRceY6FVw0ZIk,https://www.google.com/maps/place/?q=place_id:ChIJ535mOiHZxTsRceY6FVw0ZIk,part_138,2026-09-22 06:00:19
O'NEST Aroma,Restaurant Chains,Restaurant,Restaurant,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 93737 69779,http://www.onestgroupofhotels.com/,4.8,,"Kolhapur - Sangli Hwy, near Old Kusti Aakhada, Sangli, Dattanagar, Sangli Miraj Kupwad, Maharashtra 416416","Sangli, Dattanagar",16.8470123,74.5631544,ChIJGWYm1sMZwTsRpCrzKXjqWLo,https://www.google.com/maps/place/?q=place_id:ChIJGWYm1sMZwTsRpCrzKXjqWLo,part_138,2026-09-22 06:00:19
"Krushna Garden , Restaurant",Restaurant Chains,Family restaurant,"Family restaurant, Catering food and drink supplier, Vegetarian restaurant",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 80802 86759,N/A,3.9,,"ShreeRam Nagar, Gunjalwadi, Maharashtra 422605",ShreeRam Nagar,19.5729847,74.2013071,ChIJMVxyZMwB3TsR-n4oNrIpQ6Y,https://www.google.com/maps/place/?q=place_id:ChIJMVxyZMwB3TsR-n4oNrIpQ6Y,part_138,2026-09-22 06:00:19
Hotel Panchratna,Restaurant Chains,Vegetarian restaurant,"Vegetarian restaurant, Family restaurant, Restaurant",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",N/A,N/A,4.2,,"Akole Road, Bypass, near to Nasik-Pune, Sangamner, Maharashtra 422605",Kasarwadi,19.5653157,74.1956015,ChIJx__IFgoB3TsR8pCScFke7js,https://www.google.com/maps/place/?q=place_id:ChIJx__IFgoB3TsR8pCScFke7js,part_138,2026-09-22 06:00:19
Planet Family Resto,Restaurant Chains,Restaurant,Restaurant,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 98508 98575,N/A,4.3,,"Planet Family Resto, Sangli Bypass Rd, opp. New Pride, Sangli, Vyankatesh Nagar, Sangli Miraj Kupwad, Maharashtra 416416","Sangli, Vyankatesh Nagar",16.8691265,74.5755713,ChIJW4aYwXgZwTsR9lsm2L4iPfc,https://www.google.com/maps/place/?q=place_id:ChIJW4aYwXgZwTsR9lsm2L4iPfc,part_138,2026-09-22 06:00:19
PATIL BIRYANIS,Restaurant Chains,Biryani restaurant,Biryani restaurant,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 96891 98771,N/A,4.2,,"Trimuti Chowk, Maldad Rd, Sahajeevan Colony, Sangamner, Maharashtra 422605",Sahajeevan Colony,19.5826357,74.2067647,ChIJ33tgPiAB3TsRJ2uTByCjYsY,https://www.google.com/maps/place/?q=place_id:ChIJ33tgPiAB3TsRJ2uTByCjYsY,part_138,2026-09-22 06:00:19
Hotel Sudhir,Restaurant Chains,North Indian restaurant,North Indian restaurant,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 98908 25825,N/A,3.9,,"Ahmadnagar, NH-50, Pune Nashik Highway, Sangamner, Sangamner, Maharashtra 422605",422622,19.639046999999998,74.16644099999999,ChIJMdbuImGq3TsRVE5vSMfD1Qg,https://www.google.com/maps/place/?q=place_id:ChIJMdbuImGq3TsRVE5vSMfD1Qg,part_138,2026-09-22 06:00:19
Atithi Veg,Restaurant Chains,Vegetarian restaurant,"Vegetarian restaurant, Breakfast restaurant, Fine dining restaurant",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 70835 42424,N/A,4.7,967.0,"AP Crystal, opp. Daule Hospital, Savedi, Ahilyanagar, Maharashtra 414003",Savedi,19.1207746,74.72779729999999,ChIJe9-Azd273DsRnGbXBDpQm9g,https://www.google.com/maps/place/?q=place_id:ChIJe9-Azd273DsRnGbXBDpQm9g,part_138,2026-09-22 06:00:20
Chhappan Bhog Thali Restaurant,Restaurant Chains,Restaurant,Restaurant,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 99211 55600,https://www.facebook.com/chhappanbhogahmednagar/,4.5,1826.0,"Manmad, Nashik - Shirdi Rd, Abhivishw Complex, Bolhegaon, Nagapur, Maharashtra 414111","Katore Nagar, Bolhegaon Suburban",19.1429383,74.71344599999999,ChIJ5Stjxma73DsRR3FSE0mV9Ms,https://www.google.com/maps/place/?q=place_id:ChIJ5Stjxma73DsRR3FSE0mV9Ms,part_138,2026-09-22 06:00:20
अमर प्योर वेज AMAR PUREVEG RESTAURANT,Restaurant Chains,Punjabi restaurant,Punjabi restaurant,422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 2422 228 507,N/A,4.2,161.0,"Maharashtra state Highway 44, Bus Stand, Newasa road, opposite Shrirampur, Shrirampur, Maharashtra 413709",422622,19.6190613,74.66164719999999,ChIJJzV7_EqK3DsRb_ySj1ohcRI,https://www.google.com/maps/place/?q=place_id:ChIJJzV7_EqK3DsRb_ySj1ohcRI,part_138,2026-09-22 06:00:20
The Smoked Vine,Restaurant Chains,Continental restaurant,"Continental restaurant, Bar, Buffet restaurant",422622,Maharashtra Circle,Pune Region,Shrirampur Division,"Sakur S.O, Hivargaon Pathar B.O, Jambut B.O",+91 253 664 4500,https://www.radissonhotels.com/en-us/hotels/radisson-blu-spa-nashik/restaurant-bar?cid=a:se+b:gmb+c:apac+i:local+e:rdb+d:ind+h:INMHISK1,4.2,129.0,"Radisson Blu Hotel & Spa, Girdhar Nagar, Buddha Vihar, Pathardi Phata, Nashik, Maharashtra 422010","Girdhar Nagar, Buddha Vihar, Pathardi Phata",19.9460931,73.7559467,ChIJT3vtnJGV3TsRCgBAZ3PC2qo,https://www.google.com/maps/place/?q=place_id:ChIJT3vtnJGV3TsRCgBAZ3PC2qo,part_138,2026-09-22 06:00:20
